bin_identifier	identifier	parent_identifiers	type	revision_number
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000045	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000046	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000047	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000048	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000049	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000050	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000051	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000052	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000053	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000054	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000055	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000056	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000057	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000058	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000059	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000060	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000061	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000062	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000063	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000064	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000065	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000066	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000067	amjewess:taj1895.0004.006	types:fileset	1
320c8a254d4beb95efc338398f997b5e	amjewess:taj1895.0004.006:00000068	amjewess:taj1895.0004.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006		types:monograph	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000001	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000002	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000003	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000004	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000005	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000006	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000007	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000008	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000009	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000010	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000011	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000012	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000013	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000014	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000015	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000016	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000017	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000018	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000019	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000020	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000021	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000022	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000023	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000024	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000025	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000026	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000027	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000028	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000029	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000030	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000031	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000032	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000033	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000034	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000035	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000036	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000037	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000038	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000039	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000040	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000041	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000042	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000043	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000044	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000045	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000046	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000047	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000048	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000049	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000050	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000051	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000052	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000053	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000054	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000055	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000056	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000057	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000058	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000059	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000060	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000061	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000062	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000063	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000064	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000065	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000066	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000067	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000068	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000069	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000070	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000071	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000072	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000073	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000074	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000075	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000076	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000077	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000078	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000079	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000080	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000081	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000082	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000083	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000084	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000085	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000086	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000087	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000088	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000089	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000090	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000091	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000092	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000093	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000094	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000095	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000096	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000097	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000098	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000099	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000100	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000101	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000102	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000103	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000104	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000105	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000106	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000107	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000108	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000109	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000110	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000111	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000112	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000113	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000114	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000115	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000116	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000117	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000118	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000119	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000120	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000121	amjewess:taj1895.0001.006	types:fileset	1
38b8509e6f6715a8b20fa5820e4892c5	amjewess:taj1895.0001.006:00000122	amjewess:taj1895.0001.006	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003		types:monograph	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000001	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000002	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000003	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000004	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000005	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000006	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000007	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000008	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000009	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000010	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000011	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000012	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000013	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000014	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000015	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000016	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000017	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000018	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000019	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000020	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000021	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000022	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000023	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000024	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000025	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000026	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000027	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000028	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000029	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000030	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000031	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000032	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000033	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000034	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000035	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000036	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000037	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000038	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000039	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000040	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000041	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000042	amjewess:taj1895.0006.003	types:fileset	1
3a202633f7abc4389be809117c242622	amjewess:taj1895.0006.003:00000043	amjewess:taj1895.0006.003	types:fileset	1
